SMILES,Hit
Oc1cccc(C=Nc2ccc(Cl)c(Cl)c2)c1O,0
O=C(O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1,0
COC(=O)c1nnn(-c2nonc2N)c1CSc1nc2ccccc2s1,0
CC(C)(O)C#Cc1ccc(C(c2ccc(C#CC(C)(C)O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0
C#CCOc1c(I)cc(I)cc1/C=c1/sc2nc3cc(C)c(C)cc3n2c1=O,0
CC(=O)NC(Cc1ccc(F)cc1)C(=O)OC(C)C,0
O=C(CSc1nnnn1-c1cccc2ccccc12)NCC1CCCO1,0
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)n1nnc2ccccc21,0
C/C(=N\NC(=O)c1ccc(CN2CCc3ccccc3C2)cc1)c1cccc(NC(=O)c2ccccc2)c1,0
Cc1ccc(S(=O)(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)c3ccccc3c2O)cc1,0
COC(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1,0
Cc1cc2ncn(Cc3ccc(Cl)cc3)c2cc1C,0
CCOC(=O)C1C(=N)N(c2ccc(Br)cc2)C2=C(C(=O)CC(C)(C)C2)C1c1ccc(C(C)(C)C)s1,0
O=C(NN=C1CCCC1)C(=O)Nc1ccc(F)cc1,0
O=C(CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)Nc1nc(-c2ccccc2)cs1,0
C/C(=N/NC(=O)c1ccncc1)c1ccc(C(C)(C)C)cc1,0
O=C(Nc1cc(Br)cc2cccnc12)C12CC3CC(CC(C3)C1)C2,0
CCOC(=O)C1C(=N)n2c(s/c(=C\c3ccncc3)c2=O)=C(C#N)C1c1ccncc1,0
O=C(COc1ccc(Cl)cc1Cl)NN=C1CCCC1,0
C=c1ccc(=c2[nH]/c(=C\c3ccc(OC(=O)c4ccc(OC)cc4)cc3)c(=O)o2)cc1,0
CCN(CC)Cc1c(C(=O)N/N=C/CCc2ccccc2)nnn1-c1nonc1N,0
CCCCCCCCCCS(=O)(=O)N/N=C/c1ccc(Br)cc1,0
COc1cc(NC(=O)c2ccccc2Cl)c2ncccc2c1,0
O=C1N=C(Nc2ccccc2Cl)S/C1=C/c1ccsc1,0
CCc1ccc(/N=C\C23c4ccccc4C(c4ccccc42)c2c3c(O)n(-c3ccc(OC)cc3)c2O)cc1,0
CCOc1cc(C(=S)N2CCOCC2)ccc1OC(=O)c1cc(OC)c(OC)c(OC)c1,0
CN1C(=O)N(C)C2(c3ccccc3)Nn3c(sc(=C4C(=O)Nc5ccccc54)c3=O)=NC12c1ccccc1,0
Oc1c(Cc2c[nH]cn2)[nH]c(=S)n1Cc1ccccc1,0
O=C(CSc1nc2ccccc2o1)Nc1nncs1,0
CSc1nc2ccc(NC(=O)CSc3nc4ccccc4[nH]3)cc2s1,0
CCCSc1nnc2c(n1)OC(C)Nc1ccccc1-2,0
CCOC(=O)c1c(NC(=O)CCOc2ccccc2)sc(C)c1C,0
Cc1c(C(=O)N/N=C/c2cccc(Cl)c2)nnn1-c1nonc1N,0
CCCc1[nH]nc2c1C(c1ccc(Cl)cc1Cl)C(C#N)C(=N)O2,0
O=C(Oc1cccc(NC(=O)c2ccccc2Cl)c1)c1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1,0
COc1c(Br)cc(Br)cc1/C=c1\sc2nc3cc(C)c(C)cc3n2c1=O,0
O=C(NCCOc1cccc2ccccc12)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
N=C(Nc1ccccc1)Sc1cc(O)n(-c2ccc(F)cc2)c1O,0
CCc1ccc(C2=NN(c3ccccc3)C3(SC(C(=O)c4ccccc4)=NN3c3ccccc3)c3ccccc32)cc1,0
COc1cc2nc(-c3ccc4c(c3)C(=O)N(N3C(=O)c5ccccc5C3=O)C4=O)oc(=O)c2cc1OC,0
CCc1ccc(C2(O)CC(C(F)(F)F)=NN2C(=O)c2cccc(OC)c2)cc1,0
N#Cc1c(Cl)nc(N/N=C/c2ccc(OCc3ccccc3)cc2)c(Cl)c1Cl,0
CC1=NN(c2ccccc2)C(=O)C12C(c1cccc([N+](=O)[O-])c1)C21C(=O)N(c2ccccc2)N=C1C,0
COc1ccc(NC(=O)c2cccc(NC(=O)C(C)(C)C)c2)cc1,0
CC(C)c1ccc(C2=C/C(=C/c3ccccc3Cl)C(=O)O2)cc1,0
CCCOCc1ccc(CN2CCOCC2)o1,0
NS(=O)(=O)c1ccc(CNC(=O)c2ccc(C(=O)N(C3CCCCC3)C3CCCCC3)cc2)cc1,0
COc1ccc2ccccc2c1/C=N/NC(=O)c1cc(Cl)cc(Cl)c1O,0
CCCOc1ccc(C(=O)N/N=C/c2ccccc2OCCC)cc1,0
C(=C1c2ccccc2-c2ccccc21)c1ccccn1,0
CCCCc1sc(-c2c(C#N)c(N)nc3c2CCCCCC3)cc1[N+](=O)[O-],0
Cc1cc(=O)oc2cc(OCC(=O)Nc3ccc(S(=O)(=O)O)cc3)ccc12,0
O=C(c1ccccc1)C(Cl)c1ncc(-c2ccccc2)cn1,1
CSc1nsc(NN=Cc2c(O)ccc3ccccc23)c1C#N,0
O=C(NN=Cc1cccc(O)c1)c1cccc(N2Cc3ccccc3C2)c1,0
CCOC(=O)C1C(=N)N(c2ccc(OC)cc2)C2=C(C(=O)CC(C)(C)C2)C1c1cc(Br)cs1,0
COc1ccc(/C(C)=N/NC(=O)CSCc2cc(C)cc(C)c2)cc1OC,0
O=C(COC(=O)c1cc(C(=O)OCC(=O)c2ccc([N+](=O)[O-])cc2)cc(C(=O)OCC(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc([N+](=O)[O-])cc1,0
C/C(=N\Nc1c(Cl)cc(Cl)cc1Cl)c1cccnc1,0
Clc1ccccc1COc1ccccc1CNc1nc[nH]n1,0
COc1ccccc1N1C(=O)c2ccccc2NC1c1c(C)[nH]n(-c2ccccc2)c1=O,0
COc1ccc(/C(=N/OC(=O)c2ccc([N+](=O)[O-])cc2)c2nccc3cc(OC)c(OC)cc23)cc1OC,0
COc1ccc(C(C)=O)cc1CSc1nc2ccccc2s1,0
CCC(C)c1ccc(OCCOc2c(Br)cc(/C=C3/C(=O)NC(=O)N(c4ccc(OC)cc4)C3=O)cc2OC)cc1,0
Cc1cc(C(=O)Nc2ccc(N(C)C)cc2)c(C)o1,1
CC(=NNc1nc2ccccc2s1)c1ccc(O)cc1,0
Nc1n[nH]c(-c2ccccc2Br)n1,0
Cc1[nH]n(-c2ccc([N+](=O)[O-])cc2)c(=O)c1C=NCCN1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,0
CC(=NN=c1sc(CC(=O)O)c(O)n1-c1ccccc1)c1ccc(C)cc1,0
CC(C)(C)c1ccc(-c2nn(CNc3ccc(Br)cc3Br)c(=S)o2)cc1,0
Cc1cc(C(=O)NCC2CCCO2)ccc1[N+](=O)[O-],0
COC(=O)c1ccc(NC(=O)C2CC2(c2cccc(C)c2)c2cccc(C)c2)cc1,0
O=C(CCC(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0
Cc1ccc(C(=O)NNC(=O)COc2cc(C(C)C)ccc2C)cc1,0
O=C1N=C(N2CCCCCC2)S/C1=C/c1ccccc1,0
O=C(CSc1nc2ccc(/N=C/c3ccc(Cl)cc3Cl)cc2s1)Nc1ccc(F)cc1,0
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Sc1nnc(-c2cccc(Br)c2)n1-c1ccccc1,0
CN1C(=O)C(O)(CC(=O)c2ccccc2O)c2ccccc21,0
Nc1nonc1-n1nnc(C(=O)N/N=C/c2cccc(Br)c2)c1-c1cccc([N+](=O)[O-])c1,0
N=C(NN=Cc1c[nH]nc1-c1ccccc1)N[N+](=O)[O-],0
Cc1ccc2cccc(Sc3ccc(C(F)(F)F)cc3[N+](=O)[O-])c2n1,0
COC(O)=c1ccc(=c2c(C(=O)OCCc3ccccc3)c(C)nc3c2=C(O)CCC3)cc1,0
O=C(Nc1ccc(Br)c2cccnc12)c1cc(F)c(F)cc1Cl,0
Nc1ccccc1C(=O)Nc1ccccn1,0
FC(F)(F)c1cccc(C2N(Cc3ccccc3)CCN2Cc2ccccc2)c1,0
Nc1nnc(N)n1N,0
COc1ccc(/N=C2/SC(C(=O)Nc3ccc(OC)cc3)CC(=O)N2CCN2CCOCC2)cc1,0
CCOC(=O)c1ccc(-n2c(O)c(CC(=O)NC)n(CCc3ccc(OC)c(OC)c3)c2=S)cc1,0
COc1ccc(NC(=O)C2CC(=O)N(Nc3c(F)c(F)c(F)c(F)c3F)/C(=N\c3ccc(Cl)cc3)S2)cc1,0
CCOC(=O)c1ccc(NC(=O)Cc2c(O)n(-c3cccc(Cl)c3)c(=S)n2CCc2ccccc2)cc1,0
COc1ccc([N+](=O)[O-])cc1CSc1nc2ccc(-n3c(O)c4c(c3O)C3C=CC4C3)cc2s1,0
CCn1c2ccccc2c2cc(C3Nc4ccccc4N=C4CC(c5ccc(OC)cc5)CC(=O)C43)ccc21,0
Cc1ccc(N2CC(C(=O)Nc3ccc(Cl)cc3F)CC2=O)cc1,0
C=CCSc1nc2ccc(/N=C/c3ccc(Sc4nnnn4-c4ccccc4)o3)cc2s1,0
Cc1cccc(OCC(=O)NN=CC(Br)=Cc2ccccc2)c1,0
Cc1cc2nc3s/c(=C/c4ccc(Cl)cc4Cl)c(=O)n3c2cc1C,0
CN1C=C/C(=C\C=C2/C=Nc3ccccc32)c2ccccc21,1
CNC(=O)C(Cc1ccccc1)=NC(=O)c1ccc(Cl)cc1Cl,0
FC(F)(F)c1nc(Nc2cc(Cl)ccc2Cl)sc1-c1ccccc1,0
O=C(N/N=C/c1ccc(-c2cccc(Cl)c2)o1)c1ccc([N+](=O)[O-])cc1,0
O=C1NC(=S)N=C1Cc1cccc(OCc2ccccc2)c1,0
CC(C)N(C(=O)c1ccc(C(=O)NCc2ccccc2)cc1)C(C)C,0
C(=N/Nc1cccc2cccnc12)\c1ccc(OCc2ccccc2)cc1,0
COc1cc(/C=C2\C(=O)Oc3ccc4c(C)cc(=O)oc4c32)cc(OC)c1OC,0
O=C(Nc1ccccc1C(=O)N1CCCCC1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0
COc1cccc(C2C(C#N)C(=N)OC3=CCCC(=O)C32)c1OC(=O)c1ccco1,0
CC(CCc1ccccc1)Nc1cc(N2CCN(C(=O)c3ccccc3F)CC2)ccc1[N+](=O)[O-],0
Cc1ccc(-c2csc(C(C#N)=C3CCC(c4ccccc4)CC3)n2)cc1,0
CCOC(=O)C1=NN(C(=O)Cn2nc(C)cc2C)C(O)(c2ccccc2)C1,0
CC1(C)C=C2c3c(ccc4ncccc34)NC(c3ccccc3)C2C(=O)C1,0
COc1ccc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc1[N+](=O)[O-],0
COc1ccc(CNC(=O)CN(c2ccccc2)S(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,0
O=C(Nc1ccc2nc(SCc3ccc(I)cc3)sc2c1)c1ccc(Cl)cc1,0
Clc1cccc(CSc2nnc3c(n2)[nH]c2ccccc23)c1,0
COc1ccc(/C=N/Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,0
CC(=O)CC(=O)Nc1cccc(Cl)c1Cl,0
CC(C)(C)NC(=O)C(=O)NNC(=O)c1ccccc1Br,0
O=C(O)c1ccc(NC(=O)c2cc3cc(Br)cc(Br)c3oc2=O)cc1,0
CC1=NC(=O)NC(c2ccc(N(C)C)cc2)C1C(=O)OCC(C)C,0
COc1ccc(S(=O)(=O)N2CCCC2C(=O)O)cc1OC,0
O=C(O)CCCOc1cccc([N+](=O)[O-])c1,0
CC(=O)c1ccc(Sc2ccccn2)c([N+](=O)[O-])c1,0
COC(=O)CCNc1nc([N+](=O)[O-])nn1C,0
COc1cccc(NC2(c3nnnn3-c3ccc(C)cc3)CCCC2)c1,0
CCn1c(=O)n(CC)c2cc([N+](=O)[O-])c(OC)cc21,0
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0
COc1ccc(OC)c(C2C(C(=O)OCc3ccccc3)=C(C)N=C3CCCC(=O)C32)c1,0
CC(=O)c1ccc(NC(=O)CSc2nc3ccc(N=Cc4c(O)ccc5ccccc45)cc3s2)cc1,0
COc1cccc(/C=N/NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)c1,0
O=[N+]([O-])c1ccc(NN=C(NCCOc2ccc(F)cc2)C(F)(F)F)cc1,0
CCOc1ccccc1Nc1ccc(S(=O)(=O)CS(=O)(=O)c2ccc(Nc3ccccc3OCC)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],0
O=C(CCNc1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1,1
Oc1c2c(c(O)n1/N=C/C=C/c1ccccc1)C1C=CC2C12CC2,0
Cc1cc(C)c(NC(=O)C(C)Sc2nc3ccc(NC(=O)c4ccc(Br)cc4)cc3s2)c(C)c1,0
CCc1ccc(C2(c3ccc(CC)cc3)CC2C(=O)Nc2ccc(Cl)cc2)cc1,0
O=C(NCc1cccnc1)C1CC1(c1ccccc1)c1ccccc1,0
Cc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2C(=O)NN=C2CCCC2)cc1,0
CCc1nnc(NC(=O)COc2ccc3ccccc3c2)s1,0
Cc1ccc(NC(=O)CSc2ccc3ccccc3n2)c(C)c1,0
CC1(C)CC(=O)C2C(=NN=C(c3ccccc3)CC2c2ccccc2)C1,0
O=C(NCCc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccs1,0
O=C(c1ccc(Cl)cc1)c1ccc(Br)c([N+](=O)[O-])c1,0
CCC1=NN(C(=O)CCc2ccccc2)C(O)(C(F)(F)F)C1,0
COC(=O)c1ccc(C2OCCCO2)cc1,0
O=C(c1ccc(Sc2nnc(Cc3ccccc3)n2-c2ccccc2)c([N+](=O)[O-])c1)N1CCCC1,0
O=C(CSc1nc2ccc(-n3c(O)c4c(c3O)CCCC4)cc2s1)N1CCc2ccccc21,0
C=CCOC(=O)/C(C#N)=C/c1ccc(-c2ccc(Cl)cc2)o1,0
COc1ccc(NC(=O)CC(C)=NNC(=O)c2ccccc2O)c([N+](=O)[O-])c1,0
Cc1nc2cc(-c3ccccc3)nn2c(N)c1-c1ccccc1,0
COc1cc(C=NNC(=O)c2ccc(Br)cc2)cc(I)c1O,0
COc1ccccc1CNC(=O)CC(C)=NNC(=O)COc1cccc(C)c1,0
C#CCOc1c(I)cc(I)cc1/C=N\NC(=O)Cn1c(-c2nonc2N)nc2ccccc21,0
CCOC(=O)C1=C(C)C2(Br)c3c(c(O)n(-c4ccc(OCC)cc4)c3O)C1(C)c1c2c(O)n(-c2ccc(OCC)cc2)c1O,0
CC(C=Cc1ccc(N(C)C)cc1)=NN=C(N)Sc1cc(O)n(-c2ccc(Cl)cc2)c1O,0
CCN(CC)c1nc(N/N=C/c2cn(Cc3ccc(Cl)cc3Cl)c3ccccc23)nc(Nc2ccc(C)c(Cl)c2)n1,0
O=C(O)c1ccc(-n2c(O)cc(SC(=NCCc3ccccc3)Nc3ccccc3)c2O)cc1,0
CCn1c(O)c(C=Nc2ccccc2)oc1=S,0
O=C1OC(c2cccc([N+](=O)[O-])c2)=N/C1=C/c1ccc(Cl)cc1Cl,0
CCOc1ccc(C(O)CCC(=O)Nc2ccc(C)cc2)cc1,0
COc1ccc(NC(=O)CSc2ccncc2)c([N+](=O)[O-])c1,0
CC(C)(C)C1CCC(NC(=O)C2CC(=O)N(c3ccccc3)C2)CC1,0
CCCC(O)(CCC)C(=O)N=Nc1c(O)n(CC)c2ccccc12,0
COc1ccc(C2CC(=O)C3C(=Nc4ccccc4NC3c3cccc(OCc4ccccc4)c3)C2)cc1OC,0
Cn1cccc1/C=C1\C(=O)NC(=S)N(c2ccccc2)C1=O,0
O=C1O/C(=C/C(=O)N2CCOCC2)c2ccccc21,0
CC(=O)c1oc2ccccc2c1NC(=O)c1ccc(C(F)(F)F)cc1,0
CC(=O)c1nnn(-c2ccc([N+](=O)[O-])cc2)c1C,0
O=C1c2ccccc2C(=O)C12OC(c1ccc(Cl)cc1)c1c(O)oc(O)c12,0
COc1ccc(C(=O)CCC/C(=N/NC(=O)c2ccccc2)c2ccc(OC)cc2)cc1,0
CCCN(CCC#N)S(C)(=O)=O,0
CC1=C(C(=O)OCc2ccccc2)C(c2ccccc2)C2C(=O)CCCC2=N1,0
O=C(CSc1nc(=O)c(-c2ccccc2)c(O)[nH]1)Nc1cccc(Cl)c1,0
CCOC(=O)CC(C)=NNc1nc(C)cc(COC)c1C#N,0
C#CCOc1c(I)cc(I)cc1/C=N/Nc1nc(Nc2ccc(F)cc2)nc(N2CCOCC2)n1,0
C/C(=N\NC(=O)c1nnn(-c2nonc2N)c1CN1CCCCCC1)c1ccc(Br)cc1,0
COc1nc(NN=Cc2ccc(C)cc2)nc(N2CCCCC2)n1,0
Cc1ccc(N=C2C(=O)Nc3ccccc32)cc1,0
CC(C)CC(=O)Nc1nnc(C2CCCCC2)s1,0
CCOC(=O)c1c(C)nn(Cc2ccccc2)c1N,0
O=C(O)c1cccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccccn3)C4=O)cc2)c1,0
Cc1cc(C)n(/N=C/c2cccc(Cl)c2)c(=O)c1C(N)=O,0
Cc1cccc(N2C(=O)c3ccccc3C2=O)n1,0
CSc1c(CC(=O)Nc2ccc(Cl)cc2)n(C)c2ccc(C)cc12,0
O=[N+]([O-])c1cccc(C=NNc2ccc3nnc(C(F)(F)F)n3n2)c1O,0
COCc1c(C(=O)NN=C(C)c2ccncc2)nnn1-c1nonc1N,0
CC(=O)c1coc2ccc(OCCN3CCCCC3)cc12,0
COc1ccc(Br)cc1/C=N/NC(=O)c1c(-c2ccccc2)noc1C,0
CC1CCN(C(=O)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)CC1,0
C=CCn1c2ccccc2c2nnc(SCC(=O)Nc3nc4ccc([N+](=O)[O-])cc4s3)nc21,0
O=C1c2ccccc2NC(c2ccc([N+](=O)[O-])cc2)N1c1ccc2ccccc2c1,0
O=[N+]([O-])c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1NCCOc1ccccc1,0
COC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccc(Cl)c(Cl)c2)cc1,0
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccccc1O,0
C[C@]12Cc3conc3CC1CCC1C2CC[C@@]2(C)C1CC[C@]2(C)O,0
CCC(=O)Nc1nonc1-c1nc2ccccc2n1C,0
O=C(NN=Cc1cc(Cl)cc([N+](=O)[O-])c1O)c1ccccc1O,1
COc1cc(C(=O)NN=Cc2ccc(C)o2)cc(OC)c1OC,0
COc1ccc(NC(=O)COC(=O)CSc2nc(C)cc(C)n2)cc1,0
Cc1cc(I)ccc1NC(=O)C1CC(O)CN1C(=O)Oc1ccccc1,0
FC(F)(F)c1ccc(NN=C2CCCCCCCCCCC2)nc1,0
Cc1cc(Br)ccc1S(=O)(=O)n1ccnc1C,0
CCOC(=O)c1n[nH]c2c(O)n(-c3cccc(Cl)c3C)c(O)c12,0
COc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,0
CC(=NNc1nc2ccccc2s1)c1ccc(C)cc1,0
Cc1nonc1N=NN(Cc1ccccc1[N+](=O)[O-])c1nonc1C,0
O=C1c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3c[nH]c(=O)[nH]c3=O)C4=O)cc2C(=O)N1c1c[nH]c(=O)[nH]c1=O,0
CCOC(=O)c1c(NC(=O)c2ccccc2F)sc(C(=O)Nc2ccccc2OCC)c1C,0
Brc1ccc(-c2cn3c(nc4ccccc43)c(-c3ccccc3)n2)cc1,0
COc1ccc(C2CC(=O)C3C(=Nc4ccccc4NC3c3coc4ccc(Cl)cc4c3=O)C2)cc1OC,0
O=C1CC(c2ccccc2)CC2=Nc3ccccc3NC(c3ccc(-c4ccccc4)cc3)C12,0
O=C(c1ccccc1Cl)N1CCN(c2ccc([N+](=O)[O-])c(NC3CC3)c2)CC1,0
CC1CCCN(CN2C(=O)C3(OCC(C)(c4ccccc4)CO3)c3ccccc32)C1,0
O=[N+]([O-])c1ccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1NC1CC1,0
CC(C)(C)c1cc(-c2cc(C(=O)O)c3c(ccc4ccccc43)n2)cc(C(C)(C)C)c1O,0
Nc1nc2ccccc2cc1C(=O)Nc1ccccc1,0
Cc1cccc(C2NC(=O)c3ccccc3N2)n1,0
CCCn1c2ccccc2c2nnc(SCCN3CCOCC3)nc21,0
CC(C)(C)n1c(O)c(CC(=O)Nc2ccccc2[N+](=O)[O-])s/c1=N\c1ccccc1,0
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccc(F)c(Br)c2)c1-c1ccc([N+](=O)[O-])cc1,0
Cc1ccccc1NC(=O)C1C2c3ccccc3C(c3ccccc32)C1C,0
COC(=O)c1n[nH]c2c(O)n(-c3cccc(Cl)c3C)c(O)c12,0
C=CCOc1cccc(/C=N/NC(=O)CSc2ccc(Cl)cc2)c1,0
O=[N+]([O-])c1ccc(N2CCOCC2)cc1N1CCCCC1,0
O=C1/C(=C\c2ccco2)SC(=S)N1CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
CC1=NC(SCC(=O)Nc2ccc(F)cc2)=C(C#N)C(c2cccs2)C1C(=O)Nc1ccccc1C,0
CC(=O)C1=NN(c2ccc(C)cc2)C(c2cccs2)N1c1ccccc1,0
CC12CC3(C)CC(CN)(C1)CC(CCN)(C2)C3,0
CC(=O)C1=NN(c2ccc(C)cc2)C(c2c[nH]c3ccccc23)N1c1ccc(N2CCCCC2)c(Cl)c1,1
Brc1ccc(Cn2nnc(-c3ccc4c(c3)OCO4)n2)cc1,0
CC1=CCC(C/C=N/N2C(=O)c3ccc([N+](=O)[O-])cc3NC2CC2CC=C(C)C2(C)C)C1(C)C,0
c1cc2c(cc1-n1nnnc1SCC1CC1)OCO2,0
CCOC(=O)CSc1nc(=O)c(CC)c(C)[nH]1,0
CCOc1ccc(NC(=O)CSc2nc3ccc(N4C(=O)c5ccccc5C4=O)cc3s2)cc1,0
O=C(NCCc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccccc1Cl,0
COc1ccc(-n2nc(N)c(C(N)=O)n2)cc1,0
CCn1c(N)c2c(C(=O)OC)cc(C)nc2nc1=O,0
CC(C)C(=O)N1N=C(C(F)(F)F)CC1(O)c1cccnc1,0
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccc(Br)cc1)Oc1ccccc1,0
Cc1[nH]n(-c2ccc([N+](=O)[O-])cc2)c(=O)c1C=NCCN1CCN(C(=O)c2ccc(Br)cc2)CC1,0
CCC(Oc1ccc2ccccc2c1Br)C(=O)N/N=C/c1ccc2ccccc2c1,0
Nc1nonc1-n1nnc(C(=O)N/N=C/c2cccc(Cl)c2)c1CN1CCCCC1,0
O=S(=O)(Nc1ccccn1)c1ccc(/N=C/c2ccccc2Cl)cc1,0
O=C(c1ccccc1Br)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,0
Cc1ccccc1C1(c2ccccc2C)CC1C(=O)Nc1cccc([N+](=O)[O-])c1,0
CCOc1cc(/C=N/n2c(O)c3c(c2O)C2C=CC3C23CC3)ccc1OCc1ccc([N+](=O)[O-])cc1,0
Cc1ccccc1C1(c2ccccc2C)CC1C(=O)Nc1ccccc1,0
CC1C2c3ccccc3C(c3ccccc32)C1C(=O)Nc1ccccc1Cl,0
COc1cccc(C=NNC(=O)c2nc(C)cc(C)n2)c1O,0
O=C(c1cc(F)c(F)cc1Cl)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,0
COc1ccc([N+](=O)[O-])cc1-c1ccc(C2C3=C(CC(C)(C)CC3=O)OC3=C2C(=O)CC(C)(C)C3)o1,0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NCc2ccc3c(c2)OCO3)cc1,0
COc1cc(C=Nc2ccc3[nH]c(=O)[nH]c3c2)cc(Br)c1O,0
N#Cc1c(N)nc(SCC(=O)Nc2ccccc2)c(C#N)c1-c1ccccc1,0
Cc1ccc(S(=O)(=O)N2CCN(c3ccc([N+](=O)[O-])c(N4CCCC4)c3)CC2)cc1,0
O=C(COC(=O)c1cccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cs2)c1)c1ccc(Br)cc1,0
COc1ccc(C2CC(=O)C3C(=Nc4ccccc4NC3c3coc4c(Cl)cc(Cl)cc4c3=O)C2)cc1,0
O=C(O)CCSc1cc(-c2ccccc2)nc(SCCC(=O)O)n1,0
COc1ccc(-c2nc(=S)n(CN3CCC(c4ccccc4)CC3)[nH]2)cc1,0
CC(=O)Nc1nonc1NC(C)=O,0
CC1=NN(c2ccc(S(N)(=O)=O)cc2)C(=O)/C1=C/c1cccs1,0
CC1=C(C#Cc2ccccc2)c2ccccc2OC1(NCc1ccccc1)c1ccccc1,0
COc1ccc2c(c1)CCC/C2=N\NC(=O)CSc1ccc(Cl)cc1,0
CC1CS(=O)(=O)C(C)C(Br)C1=O,0
O=C(Nc1ccccc1)c1ccc2nsnc2c1,0
Nc1nonc1-n1nnc(C(=O)N=Nc2c(O)[nH]c3ccccc23)c1-c1cccc([N+](=O)[O-])c1,0
S=C(Nc1ccccc1)NN1c2ccccc2CCc2ccccc21,0
CCCCCCCCCCS(=O)(=O)Nc1ccccn1,0
O=[N+]([O-])c1cccc(P(=O)(CCl)c2cccc([N+](=O)[O-])c2)c1,0
O=C(N/N=C/c1ccccc1F)c1ccc(CN2CCc3ccccc3C2)cc1,0
CCCCCCCCCCS(=O)(=O)N/N=C/c1ccccc1OC,0
CC(=O)Oc1cc(C)c2c(=O)c(-c3cnn(-c4ccccc4)c3)c(C(F)(F)F)oc2c1,0
O=C(Nc1ccc2ccccc2c1)c1ccc(C(=O)c2ccccc2)o1,0
CCN1C(=O)NC(c2ccc([N+](=O)[O-])cc2)C(C(=O)OCCOC)=C1C,0
O=C(O)c1ccc(-n2c(O)cc(N3CCN(c4ccccc4F)CC3)c2O)cc1,0
O=C(COC(=O)c1ccc2c(c1)C1C=CCC1C(c1ccc(Cl)cc1)N2)c1ccc(Br)cc1,0
C#CCON=C(N)c1nonc1N,0
Oc1c2c(c(O)n1-c1ccc(-c3nc4cc(-n5c(O)c6c(c5O)CC=CC6)ccc4[nH]3)cc1)CC=CC2,0
CCOC(=O)c1c(CN2CCN(Cc3ccccc3)CC2)n(C)c2cc(Br)c(OC)cc12,0
COc1cc(Br)c(C2C(C(=O)OCCc3ccccc3)=C(C)N=C3CCCC(=O)C32)cc1OC,0
COC(=O)C1=CN(C)C=C(C(=O)OC)C1c1cccs1,0
COc1ccccc1Nc1nc(OCC(F)(F)F)nc(OCC(F)(F)F)n1,0
O=C(c1ccc(-n2c(O)c3c(c2O)C2C=CC3C2)cc1)N(C1CCCCC1)C1CCCCC1,0
CCOC(=O)c1[nH]c(C)cc1C,0
O=C(N/N=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccccc1O,0
COCC(=O)NC1(c2nnnn2-c2cccc(Cl)c2)CCCCC1,0
CCOC(=O)c1c(NC(=O)c2ccc(C)cc2)sc(C(=O)Nc2ccccc2)c1C,0
Cc1c(Cl)c(Cl)nc(Cl)c1C(=O)Nc1ccc(Cl)cc1,0
O=C(Nc1ccccc1)Oc1ccc2oc(=O)sc2c1,0
